ID_cliente,Cancelacion,Genero,Adulto_Mayor,Asociado,Dependientes,Antigüedad,Servicio_Telefonico,Lineas_Multiples,Servicio_Internet,Seguridad_En_Linea,Respaldo_En_Linea,Proteccion_Dispositivo,Soporte_Tecnico,TV_Streaming,Peliculas_Streaming,Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias
2896-TBNBE,False,Masculino,False,True,False,40,True,No,Fibra optica,No,Si,Si,No,No,No,Un año,False,Cheque electronico,80.8,3132.75,2.693
2897-DOVND,False,Masculino,False,False,False,2,True,No,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Cheque electronico,69.8,146.65,2.327
2898-LSJGD,True,Femenino,False,True,True,21,False,Sin servicio telefonico,DSL,Si,No,Si,No,Si,Si,Un año,True,Cheque electronico,55.95,1157.05,1.865
2898-MRKPI,False,Masculino,False,True,True,68,True,Si,Fibra optica,No,Si,No,No,Si,Si,Un año,True,Tarjeta de credito (automatica),101.05,6770.5,3.368
2900-PHPLN,False,Femenino,True,True,False,70,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,True,Tarjeta de credito (automatica),19.55,1462.05,0.652
2903-YYTBW,False,Masculino,False,True,True,1,True,No,DSL,No,No,No,No,No,No,Mes a mes,False,Cheque electronico,44.55,44.55,1.485
2904-GGUAZ,False,Femenino,False,True,False,72,True,Si,Fibra optica,Si,Si,No,No,No,No,Dos años,True,Transferencia bancaria (automatica),84.05,6052.25,2.802
2905-KFQUV,False,Femenino,False,True,False,2,True,No,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Tarjeta de credito (automatica),70.4,154.8,2.347
2907-ILJBN,False,Femenino,False,True,True,11,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,False,Cheque por correo,20.6,233.9,0.687
2908-WGAXL,False,Femenino,False,True,True,56,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,True,Tarjeta de credito (automatica),24.95,1468.9,0.832
2908-ZTPNF,False,Femenino,False,False,False,36,False,Sin servicio telefonico,DSL,No,Si,No,Si,No,No,Mes a mes,True,Transferencia bancaria (automatica),34.85,1267.2,1.162
2911-IJORQ,False,Masculino,False,False,False,37,True,Si,DSL,Si,Si,Si,Si,Si,Si,Un año,True,Transferencia bancaria (automatica),90.6,3358.65,3.02
2911-UREFD,True,Femenino,False,True,False,39,False,Sin servicio telefonico,DSL,Si,No,Si,No,Si,Si,Mes a mes,False,Cheque electronico,55.9,2184.35,1.863
2911-WDXMV,False,Masculino,False,False,True,18,True,Si,Fibra optica,No,No,Si,No,No,No,Mes a mes,True,Tarjeta de credito (automatica),80.55,1406.65,2.685
2916-BQZLN,False,Masculino,False,False,False,19,True,Si,Fibra optica,Si,No,Si,No,No,No,Mes a mes,True,Cheque electronico,84.75,1651.95,2.825
2919-HBCJO,True,Femenino,False,False,False,4,True,No,Fibra optica,No,Si,No,No,No,No,Mes a mes,True,Transferencia bancaria (automatica),76.65,333.6,2.555
2920-RNCEZ,False,Masculino,False,True,True,1,True,No,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Tarjeta de credito (automatica),69.95,69.95,2.332
2921-XWDJH,False,Femenino,True,True,False,38,True,No,Fibra optica,Si,No,No,No,No,Si,Mes a mes,True,Cheque electronico,83.45,3147.15,2.782
2923-ARZLG,False,Masculino,False,True,True,0,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,True,Cheque por correo,19.7,261.8179942547216,0.657
2924-KHUVI,False,Masculino,False,True,False,56,True,Si,Fibra optica,Si,No,No,No,Si,Si,Un año,True,Cheque electronico,100.55,5514.95,3.352
2925-MXLSX,False,Femenino,False,False,False,30,True,Si,DSL,No,Si,Si,No,Si,No,Un año,True,Tarjeta de credito (automatica),68.95,2038.7,2.298
2925-VDZHY,False,Masculino,False,True,True,72,True,Si,DSL,Si,Si,Si,Si,Si,Si,Dos años,False,Tarjeta de credito (automatica),88.7,6501.35,2.957
2926-JEJJC,False,Femenino,False,False,False,8,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,True,Transferencia bancaria (automatica),20.2,140.95,0.673
2927-CVULT,False,Femenino,False,True,True,53,True,Si,Fibra optica,Si,Si,Si,Si,No,Si,Dos años,True,Transferencia bancaria (automatica),104.05,5566.4,3.468
2927-QRRQV,False,Masculino,False,True,False,46,True,Si,Fibra optica,No,Si,Si,No,Si,No,Un año,True,Cheque electronico,94.65,4312.5,3.155
2928-HLDBA,False,Femenino,False,False,False,6,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,20.7,112.75,0.69
2929-ERCFZ,True,Femenino,False,True,True,8,True,No,Fibra optica,No,No,Si,No,Si,Si,Mes a mes,True,Cheque electronico,94.2,777.3,3.14
2929-QNSRW,True,Femenino,False,True,False,56,True,Si,Fibra optica,No,Si,No,No,Si,Si,Un año,True,Cheque electronico,98.25,5508.35,3.275
2930-UOTMB,True,Femenino,False,False,False,31,True,Si,DSL,Si,No,Si,Si,No,No,Mes a mes,False,Tarjeta de credito (automatica),65.25,1994.3,2.175
2931-FSOHN,False,Masculino,True,False,False,13,True,No,DSL,No,Si,No,No,Si,No,Mes a mes,True,Cheque electronico,59.9,788.35,1.997
2931-SVLTV,False,Masculino,False,True,True,40,True,Si,Fibra optica,Si,Si,No,Si,Si,Si,Mes a mes,True,Tarjeta de credito (automatica),110.1,4469.1,3.67
2931-VUVJN,False,Femenino,True,True,False,59,True,Si,Fibra optica,Si,Si,Si,Si,No,No,Un año,True,Cheque electronico,94.05,5483.9,3.135
2931-XIQBR,False,Femenino,False,True,True,50,True,No,Fibra optica,No,No,Si,Si,Si,Si,Un año,False,Cheque por correo,103.05,5153.5,3.435
2933-FILNV,True,Femenino,False,True,True,2,False,Sin servicio telefonico,DSL,No,No,No,No,No,No,Mes a mes,True,Cheque por correo,24.4,36.55,0.813
2933-XEUJM,False,Femenino,False,False,False,46,True,Si,DSL,Si,No,Si,No,Si,Si,Dos años,False,Cheque por correo,79.2,3593.8,2.64
2937-FTHUR,False,Femenino,False,False,True,18,True,Si,DSL,Si,No,No,No,No,Si,Mes a mes,False,Cheque electronico,64.8,1166.7,2.16
2946-KIQSP,False,Femenino,False,False,False,35,False,Sin servicio telefonico,DSL,No,No,Si,Si,No,No,Mes a mes,True,Cheque por correo,33.45,1175.85,1.115
2947-DOMLJ,True,Masculino,False,False,True,1,True,No,DSL,Si,No,No,No,No,No,Mes a mes,False,Cheque por correo,50.6,50.6,1.687
2951-QOQTK,True,Masculino,False,False,True,4,True,Si,Fibra optica,No,No,No,Si,No,No,Mes a mes,False,Tarjeta de credito (automatica),80.8,332.45,2.693
2952-QAYZF,True,Masculino,False,False,False,5,True,Si,Fibra optica,No,Si,Si,No,No,No,Mes a mes,True,Cheque electronico,85.3,424.15,2.843
2954-PIBKO,False,Femenino,False,True,True,69,True,Si,DSL,Si,No,Si,Si,No,No,Dos años,True,Tarjeta de credito (automatica),64.15,4254.1,2.138
2955-BJZHG,True,Masculino,False,True,True,17,True,No,Fibra optica,No,No,No,No,Si,No,Mes a mes,False,Cheque electronico,80.85,1400.85,2.695
2955-PSXOE,True,Femenino,False,False,False,1,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,True,Transferencia bancaria (automatica),20.2,20.2,0.673
2956-GGUCQ,True,Masculino,True,True,False,24,True,Si,Fibra optica,Si,No,No,No,No,No,Mes a mes,True,Cheque electronico,78.85,1772.25,2.628
2956-MHLSX,True,Masculino,False,False,False,1,True,No,DSL,No,Si,No,No,No,No,Mes a mes,False,Cheque electronico,50.8,50.8,1.693
2957-JIRMN,False,Femenino,True,False,False,62,True,Si,Fibra optica,No,No,No,No,Si,No,Un año,False,Cheque electronico,84.45,4959.15,2.815
2957-LOLHO,True,Masculino,False,False,False,12,True,No,DSL,No,No,No,No,No,No,Mes a mes,True,Transferencia bancaria (automatica),45.4,518.9,1.513
2958-NHPPS,False,Masculino,False,False,False,23,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque electronico,20.85,473.9,0.695
2959-EEXWB,False,Femenino,False,True,True,45,False,Sin servicio telefonico,DSL,Si,No,No,No,Si,Si,Mes a mes,True,Transferencia bancaria (automatica),50.9,2333.85,1.697
2959-FENLU,False,Femenino,False,False,False,9,True,No,Fibra optica,No,No,Si,No,No,Si,Mes a mes,True,Tarjeta de credito (automatica),85.3,781.4,2.843
2959-MJHIC,True,Masculino,False,True,False,4,True,No,Fibra optica,No,No,No,No,Si,No,Mes a mes,True,Cheque electronico,80.35,307.4,2.678
2960-NKRSO,False,Masculino,False,False,False,24,True,No,Fibra optica,No,Si,Si,Si,No,No,Mes a mes,True,Cheque electronico,85.95,2107.15,2.865
2961-VNFKL,False,Femenino,False,True,False,71,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,True,Tarjeta de credito (automatica),25.95,1801.9,0.865
2962-XPMCQ,True,Masculino,False,False,False,2,True,No,DSL,No,No,No,No,No,No,Mes a mes,True,Cheque electronico,45.15,98.5,1.505
2967-MXRAV,False,Masculino,False,True,True,1,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,False,Cheque por correo,18.8,18.8,0.627
2968-SSGAA,True,Femenino,False,False,False,10,True,Si,Fibra optica,No,No,Si,No,Si,Si,Mes a mes,True,Cheque electronico,100.6,1060.2,3.353
2969-QWUBZ,False,Femenino,False,False,False,2,False,Sin servicio telefonico,DSL,No,Si,No,No,Si,Si,Mes a mes,False,Cheque electronico,51.4,96.8,1.713
2969-VAPYH,False,Femenino,False,False,False,67,True,No,DSL,Si,Si,No,Si,No,No,Un año,False,Tarjeta de credito (automatica),60.5,3870.0,2.017
2969-WGHQO,False,Femenino,False,True,True,7,True,No,DSL,Si,Si,Si,No,Si,No,Un año,False,Cheque electronico,69.45,477.05,2.315
2971-SGAFL,False,Femenino,False,False,False,13,True,Si,DSL,Si,No,Si,No,Si,Si,Mes a mes,True,Cheque electronico,78.75,995.35,2.625
2972-YDYUW,False,Femenino,False,False,False,57,True,Si,Fibra optica,No,Si,No,Si,No,Si,Un año,False,Cheque electronico,94.7,5468.95,3.157
2974-GGUXS,False,Femenino,True,True,False,36,True,Si,Fibra optica,No,Si,No,No,Si,No,Mes a mes,True,Tarjeta de credito (automatica),91.95,3301.05,3.065
2977-CEBSX,False,Femenino,False,False,False,66,True,Si,DSL,Si,Si,Si,Si,Si,Si,Dos años,True,Tarjeta de credito (automatica),90.05,5965.95,3.002
2978-XXSOG,False,Femenino,False,False,False,22,True,Si,DSL,Si,No,No,Si,No,No,Mes a mes,True,Cheque por correo,59.05,1253.5,1.968
2979-SXESE,True,Femenino,False,True,True,17,True,Si,Fibra optica,Si,No,Si,No,Si,No,Mes a mes,False,Cheque electronico,94.4,1607.2,3.147
2982-IHMFT,True,Femenino,True,False,False,1,True,Si,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Cheque por correo,74.45,74.45,2.482
2982-VPSGI,True,Femenino,False,True,False,11,True,Si,Fibra optica,No,No,No,No,Si,Si,Mes a mes,True,Cheque electronico,94.0,1078.9,3.133
2983-ZANRP,True,Femenino,False,True,True,2,True,No,Fibra optica,No,Si,No,No,No,No,Mes a mes,True,Transferencia bancaria (automatica),73.55,145.4,2.452
2984-AFWNC,False,Femenino,False,False,False,3,True,No,Fibra optica,No,Si,No,No,Si,Si,Mes a mes,False,Cheque electronico,95.4,293.15,3.18
2984-MIIZL,True,Masculino,False,False,False,4,True,No,Fibra optica,No,No,Si,No,No,No,Mes a mes,True,Transferencia bancaria (automatica),74.8,321.9,2.493
2984-RGEYA,False,Femenino,False,True,True,69,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Transferencia bancaria (automatica),19.75,1375.4,0.658
2984-TBYKU,False,Masculino,False,True,True,72,True,Si,Fibra optica,Si,Si,Si,Si,No,Si,Dos años,True,Tarjeta de credito (automatica),104.9,7732.65,3.497
2985-FMWYF,False,Femenino,False,False,False,23,True,Si,Fibra optica,No,No,No,No,Si,Si,Mes a mes,True,Cheque electronico,93.5,2341.55,3.117
2985-JUUBZ,False,Masculino,False,True,True,40,True,Si,DSL,No,No,Si,No,Si,Si,Mes a mes,True,Cheque electronico,74.55,3015.75,2.485
2987-BJXIK,False,Femenino,False,False,False,70,True,Si,DSL,Si,Si,Si,No,Si,Si,Dos años,False,Cheque por correo,84.7,5991.05,2.823
2988-GBIVW,False,Femenino,True,True,False,70,True,Si,Fibra optica,Si,No,No,No,No,Si,Mes a mes,True,Cheque electronico,90.85,6470.1,3.028
2988-PLAHS,False,Femenino,False,False,False,3,True,No,DSL,No,No,Si,No,Si,Si,Un año,True,Cheque electronico,69.95,220.45,2.332
2988-QRAJY,False,Masculino,False,False,False,69,True,Si,Fibra optica,Si,Si,Si,No,Si,Si,Dos años,True,Tarjeta de credito (automatica),110.05,7430.75,3.668
2990-HWIML,True,Femenino,False,False,False,6,True,No,Fibra optica,No,No,No,No,Si,Si,Mes a mes,True,Cheque electronico,89.5,573.3,2.983
2990-IAJSV,False,Masculino,False,False,False,72,True,Si,DSL,Si,Si,Si,Si,Si,Si,Dos años,False,Transferencia bancaria (automatica),92.0,6632.75,3.067
2990-OGYTD,False,Femenino,False,True,False,67,True,Si,DSL,No,Si,Si,Si,Si,Si,Dos años,False,Transferencia bancaria (automatica),86.15,5883.85,2.872
2991-OKAXW,True,Masculino,False,False,False,44,False,Sin servicio telefonico,DSL,No,Si,Si,No,Si,Si,Un año,True,Cheque por correo,53.95,2375.4,1.798
2995-UPRYS,True,Femenino,True,True,False,40,True,No,Fibra optica,No,Si,No,Si,Si,Si,Un año,True,Tarjeta de credito (automatica),99.2,4062.2,3.307
2995-YWTCD,False,Femenino,False,True,True,19,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,True,Transferencia bancaria (automatica),24.9,467.7,0.83
2996-XAUVF,False,Masculino,False,False,False,70,False,Sin servicio telefonico,DSL,No,No,No,Si,No,Si,Dos años,True,Cheque por correo,40.05,2799.75,1.335
2999-AANRQ,False,Femenino,False,False,False,21,True,No,DSL,Si,Si,No,Si,Si,No,Dos años,False,Tarjeta de credito (automatica),71.05,1524.85,2.368
3001-CBHLQ,True,Masculino,True,True,False,32,True,Si,Fibra optica,No,No,Si,Si,Si,Si,Mes a mes,True,Cheque electronico,104.9,3351.55,3.497
3001-UNBTL,False,Masculino,True,True,True,29,True,Si,Fibra optica,No,No,Si,No,Si,Si,Mes a mes,True,Cheque electronico,103.95,2964.8,3.465
3002-WQZWT,False,Femenino,False,False,False,29,True,Si,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Cheque electronico,74.2,1993.25,2.473
3003-CMDUU,False,Femenino,False,True,False,25,True,No,Fibra optica,No,No,No,Si,Si,Si,Mes a mes,True,Cheque electronico,95.15,2395.7,3.172
3005-NFMTA,True,Masculino,True,False,False,55,True,Si,Fibra optica,Si,No,No,No,Si,Si,Mes a mes,True,Cheque electronico,98.8,5617.75,3.293
3005-TYFRD,False,Femenino,False,True,False,55,True,Si,Fibra optica,No,Si,Si,No,Si,Si,Mes a mes,True,Tarjeta de credito (automatica),103.65,5676.65,3.455
3006-XIMLN,True,Femenino,False,False,True,2,True,Si,Fibra optica,No,No,No,No,Si,Si,Mes a mes,True,Transferencia bancaria (automatica),94.2,193.8,3.14
3007-FDPEA,False,Femenino,False,False,False,2,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,True,Transferencia bancaria (automatica),20.7,39.85,0.69
3007-KYUNZ,True,Femenino,False,True,True,19,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Cheque por correo,25.6,485.9,0.853
3009-JWMPU,True,Masculino,False,False,False,62,True,Si,Fibra optica,No,No,Si,No,Si,Si,Un año,True,Cheque electronico,96.75,6125.4,3.225
3011-WQKSZ,False,Masculino,False,False,True,19,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,True,Cheque electronico,20.0,377.55,0.667
3012-OALWM,True,Masculino,False,False,False,9,True,No,Fibra optica,Si,No,No,No,No,No,Mes a mes,False,Cheque electronico,75.6,661.55,2.52
3012-VFFMN,False,Femenino,False,True,True,7,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,20.65,158.95,0.688
3014-WJKSM,False,Masculino,False,True,False,29,True,No,Fibra optica,No,No,Si,No,No,No,Mes a mes,True,Tarjeta de credito (automatica),75.3,2263.4,2.51
3016-KSVCP,False,Masculino,False,True,False,29,False,Sin servicio telefonico,DSL,No,No,No,No,Si,No,Mes a mes,False,Cheque por correo,33.75,1009.25,1.125
3018-DZHFE,True,Masculino,False,False,False,1,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,19.55,19.55,0.652
3018-TFTSU,True,Masculino,False,False,False,12,True,No,Fibra optica,Si,No,Si,No,No,No,Mes a mes,False,Transferencia bancaria (automatica),81.7,858.6,2.723
3021-VLNRJ,False,Femenino,False,False,True,50,True,No,DSL,Si,No,Si,Si,Si,No,Un año,True,Tarjeta de credito (automatica),70.8,3478.15,2.36
3022-BEXHZ,False,Masculino,False,True,True,67,True,Si,Fibra optica,No,Si,Si,Si,Si,Si,Dos años,True,Transferencia bancaria (automatica),111.2,7530.8,3.707
3023-GFLBR,True,Femenino,False,True,True,33,True,Si,Fibra optica,No,No,No,No,No,Si,Mes a mes,False,Tarjeta de credito (automatica),86.15,2745.7,2.872
3026-ATZYV,False,Femenino,False,True,True,37,True,No,DSL,Si,Si,No,No,Si,Si,Un año,False,Transferencia bancaria (automatica),75.1,2658.8,2.503
3027-YNWZU,False,Femenino,False,True,False,64,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Tarjeta de credito (automatica),25.0,1584.8,0.833
3027-ZTDHO,True,Masculino,False,False,False,1,True,No,Fibra optica,No,No,No,No,Si,Si,Mes a mes,True,Cheque electronico,89.9,89.9,2.997
3030-YDNRM,False,Masculino,False,False,False,8,True,Si,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Cheque electronico,74.85,572.45,2.495
3030-YZADT,True,Masculino,False,False,False,9,True,No,DSL,No,No,No,No,No,No,Mes a mes,False,Cheque por correo,44.95,431.0,1.498
3030-ZKIWL,False,Masculino,False,False,False,1,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,20.05,20.05,0.668
3034-ZBEQN,True,Femenino,False,True,False,48,False,Sin servicio telefonico,DSL,No,Si,Si,No,No,No,Un año,False,Cheque por correo,34.7,1604.5,1.157
3038-PQIUY,False,Femenino,False,False,False,38,True,Si,DSL,Si,Si,Si,No,No,No,Mes a mes,True,Transferencia bancaria (automatica),66.15,2522.4,2.205
3039-MJSLN,False,Masculino,False,False,True,3,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Transferencia bancaria (automatica),20.2,50.6,0.673
3043-SUDUA,False,Femenino,False,False,False,32,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Transferencia bancaria (automatica),19.9,601.55,0.663
